GEOID,CTYNAME,RACE,SEX,AGEGRP,YEAR,POPULATION
47045,Dyer,2,1,10,2043,145
47045,Dyer,2,1,11,2043,139
47045,Dyer,2,1,12,2043,133
47045,Dyer,2,1,13,2043,113
47045,Dyer,2,1,14,2043,94
47045,Dyer,2,1,15,2043,71
47045,Dyer,2,1,16,2043,43
47045,Dyer,2,1,17,2043,25
47045,Dyer,2,1,18,2043,17
47045,Dyer,2,2,1,2043,158
47045,Dyer,2,2,2,2043,156
47045,Dyer,2,2,3,2043,163
47045,Dyer,2,2,4,2043,156
47045,Dyer,2,2,5,2043,160
47045,Dyer,2,2,6,2043,159
47045,Dyer,2,2,7,2043,156
47045,Dyer,2,2,8,2043,158
47045,Dyer,2,2,9,2043,164
47045,Dyer,2,2,10,2043,156
47045,Dyer,2,2,11,2043,140
47045,Dyer,2,2,12,2043,136
47045,Dyer,2,2,13,2043,138
47045,Dyer,2,2,14,2043,126
47045,Dyer,2,2,15,2043,108
47045,Dyer,2,2,16,2043,88
47045,Dyer,2,2,17,2043,68
47045,Dyer,2,2,18,2043,76
47045,Dyer,3,1,1,2043,178
47045,Dyer,3,1,2,2043,165
47045,Dyer,3,1,3,2043,152
47045,Dyer,3,1,4,2043,122
47045,Dyer,3,1,5,2043,95
47045,Dyer,3,1,6,2043,90
47045,Dyer,3,1,7,2043,89
47045,Dyer,3,1,8,2043,75
47045,Dyer,3,1,9,2043,67
47045,Dyer,3,1,10,2043,62
47045,Dyer,3,1,11,2043,56
47045,Dyer,3,1,12,2043,55
47045,Dyer,3,1,13,2043,50
47045,Dyer,3,1,14,2043,41
47045,Dyer,3,1,15,2043,32
47045,Dyer,3,1,16,2043,23
47045,Dyer,3,1,17,2043,12
47045,Dyer,3,1,18,2043,12
47045,Dyer,3,2,1,2043,180
47045,Dyer,3,2,2,2043,170
47045,Dyer,3,2,3,2043,153
47045,Dyer,3,2,4,2043,124
47045,Dyer,3,2,5,2043,105
47045,Dyer,3,2,6,2043,93
47045,Dyer,3,2,7,2043,88
47045,Dyer,3,2,8,2043,85
47045,Dyer,3,2,9,2043,80
47045,Dyer,3,2,10,2043,78
47045,Dyer,3,2,11,2043,59
47045,Dyer,3,2,12,2043,42
47045,Dyer,3,2,13,2043,33
47045,Dyer,3,2,14,2043,25
47045,Dyer,3,2,15,2043,23
47045,Dyer,3,2,16,2043,18
47045,Dyer,3,2,17,2043,14
47045,Dyer,3,2,18,2043,23
47045,Dyer,4,1,1,2043,83
47045,Dyer,4,1,2,2043,79
47045,Dyer,4,1,3,2043,77
47045,Dyer,4,1,4,2043,79
47045,Dyer,4,1,5,2043,80
47045,Dyer,4,1,6,2043,77
47045,Dyer,4,1,7,2043,57
47045,Dyer,4,1,8,2043,47
47045,Dyer,4,1,9,2043,37
47045,Dyer,4,1,10,2043,28
47045,Dyer,4,1,11,2043,22
47045,Dyer,4,1,12,2043,20
47045,Dyer,4,1,13,2043,15
47045,Dyer,4,1,14,2043,15
47045,Dyer,4,1,15,2043,13
47045,Dyer,4,1,16,2043,2
47045,Dyer,4,1,17,2043,1
47045,Dyer,4,1,18,2043,2
47045,Dyer,4,2,1,2043,98
47045,Dyer,4,2,2,2043,88
47045,Dyer,4,2,3,2043,84
47045,Dyer,4,2,4,2043,78
47045,Dyer,4,2,5,2043,63
47045,Dyer,4,2,6,2043,66
47045,Dyer,4,2,7,2043,65
47045,Dyer,4,2,8,2043,54
47045,Dyer,4,2,9,2043,43
47045,Dyer,4,2,10,2043,36
47045,Dyer,4,2,11,2043,24
47045,Dyer,4,2,12,2043,17
47045,Dyer,4,2,13,2043,16
47045,Dyer,4,2,14,2043,19
47045,Dyer,4,2,15,2043,17
47045,Dyer,4,2,16,2043,14
47045,Dyer,4,2,17,2043,18
47045,Dyer,4,2,18,2043,22
47047,Fayette,1,1,1,2043,648
47047,Fayette,1,1,2,2043,583
47047,Fayette,1,1,3,2043,545
47047,Fayette,1,1,4,2043,508
47047,Fayette,1,1,5,2043,515
47047,Fayette,1,1,6,2043,606
47047,Fayette,1,1,7,2043,692
47047,Fayette,1,1,8,2043,747
47047,Fayette,1,1,9,2043,801
47047,Fayette,1,1,10,2043,870
47047,Fayette,1,1,11,2043,1021
47047,Fayette,1,1,12,2043,1160
47047,Fayette,1,1,13,2043,1246
47047,Fayette,1,1,14,2043,1238
47047,Fayette,1,1,15,2043,1199
47047,Fayette,1,1,16,2043,1016
47047,Fayette,1,1,17,2043,723
47047,Fayette,1,1,18,2043,659
47047,Fayette,1,2,1,2043,646
47047,Fayette,1,2,2,2043,593
47047,Fayette,1,2,3,2043,560
47047,Fayette,1,2,4,2043,518
47047,Fayette,1,2,5,2043,570
47047,Fayette,1,2,6,2043,709
47047,Fayette,1,2,7,2043,788
47047,Fayette,1,2,8,2043,795
47047,Fayette,1,2,9,2043,811
47047,Fayette,1,2,10,2043,825
47047,Fayette,1,2,11,2043,944
47047,Fayette,1,2,12,2043,1172
47047,Fayette,1,2,13,2043,1301
47047,Fayette,1,2,14,2043,1374
47047,Fayette,1,2,15,2043,1328
47047,Fayette,1,2,16,2043,1135
47047,Fayette,1,2,17,2043,864
47047,Fayette,1,2,18,2043,916
47047,Fayette,2,1,1,2043,238
47047,Fayette,2,1,2,2043,241
47047,Fayette,2,1,3,2043,284
47047,Fayette,2,1,4,2043,418
47047,Fayette,2,1,5,2043,314
47047,Fayette,2,1,6,2043,356
47047,Fayette,2,1,7,2043,381
47047,Fayette,2,1,8,2043,386
47047,Fayette,2,1,9,2043,403
47047,Fayette,2,1,10,2043,398
47047,Fayette,2,1,11,2043,420
47047,Fayette,2,1,12,2043,450
47047,Fayette,2,1,13,2043,447
47047,Fayette,2,1,14,2043,427
47047,Fayette,2,1,15,2043,359
47047,Fayette,2,1,16,2043,229
47047,Fayette,2,1,17,2043,141
47047,Fayette,2,1,18,2043,121
47047,Fayette,2,2,1,2043,239
47047,Fayette,2,2,2,2043,245
47047,Fayette,2,2,3,2043,249
47047,Fayette,2,2,4,2043,240
47047,Fayette,2,2,5,2043,242
47047,Fayette,2,2,6,2043,258
47047,Fayette,2,2,7,2043,289
47047,Fayette,2,2,8,2043,344
47047,Fayette,2,2,9,2043,435
47047,Fayette,2,2,10,2043,464
47047,Fayette,2,2,11,2043,475
47047,Fayette,2,2,12,2043,499
47047,Fayette,2,2,13,2043,494
47047,Fayette,2,2,14,2043,464
47047,Fayette,2,2,15,2043,415
47047,Fayette,2,2,16,2043,340
47047,Fayette,2,2,17,2043,245
47047,Fayette,2,2,18,2043,253
47047,Fayette,3,1,1,2043,209
47047,Fayette,3,1,2,2043,189
47047,Fayette,3,1,3,2043,178
47047,Fayette,3,1,4,2043,161
47047,Fayette,3,1,5,2043,140
47047,Fayette,3,1,6,2043,118
47047,Fayette,3,1,7,2043,118
47047,Fayette,3,1,8,2043,109
47047,Fayette,3,1,9,2043,93
47047,Fayette,3,1,10,2043,77
47047,Fayette,3,1,11,2043,71
47047,Fayette,3,1,12,2043,57
47047,Fayette,3,1,13,2043,53
47047,Fayette,3,1,14,2043,43
47047,Fayette,3,1,15,2043,34
47047,Fayette,3,1,16,2043,17
47047,Fayette,3,1,17,2043,10
47047,Fayette,3,1,18,2043,13
47047,Fayette,3,2,1,2043,201
47047,Fayette,3,2,2,2043,195
47047,Fayette,3,2,3,2043,186
47047,Fayette,3,2,4,2043,161
47047,Fayette,3,2,5,2043,133
47047,Fayette,3,2,6,2043,112
47047,Fayette,3,2,7,2043,107
47047,Fayette,3,2,8,2043,101
47047,Fayette,3,2,9,2043,91
47047,Fayette,3,2,10,2043,96
47047,Fayette,3,2,11,2043,81
47047,Fayette,3,2,12,2043,67
47047,Fayette,3,2,13,2043,57
47047,Fayette,3,2,14,2043,51
47047,Fayette,3,2,15,2043,49
47047,Fayette,3,2,16,2043,35
47047,Fayette,3,2,17,2043,23
47047,Fayette,3,2,18,2043,34
47047,Fayette,4,1,1,2043,59
47047,Fayette,4,1,2,2043,53
47047,Fayette,4,1,3,2043,48
47047,Fayette,4,1,4,2043,56
47047,Fayette,4,1,5,2043,63
47047,Fayette,4,1,6,2043,58
47047,Fayette,4,1,7,2043,52
47047,Fayette,4,1,8,2043,46
47047,Fayette,4,1,9,2043,40
47047,Fayette,4,1,10,2043,32
47047,Fayette,4,1,11,2043,33
47047,Fayette,4,1,12,2043,38
47047,Fayette,4,1,13,2043,38
47047,Fayette,4,1,14,2043,41
47047,Fayette,4,1,15,2043,35
47047,Fayette,4,1,16,2043,22
47047,Fayette,4,1,17,2043,15
47047,Fayette,4,1,18,2043,21
47047,Fayette,4,2,1,2043,81
47047,Fayette,4,2,2,2043,84
47047,Fayette,4,2,3,2043,69
47047,Fayette,4,2,4,2043,61
47047,Fayette,4,2,5,2043,56
47047,Fayette,4,2,6,2043,56
47047,Fayette,4,2,7,2043,51
47047,Fayette,4,2,8,2043,49
47047,Fayette,4,2,9,2043,53
47047,Fayette,4,2,10,2043,61
47047,Fayette,4,2,11,2043,59
47047,Fayette,4,2,12,2043,53
47047,Fayette,4,2,13,2043,52
47047,Fayette,4,2,14,2043,45
47047,Fayette,4,2,15,2043,40
47047,Fayette,4,2,16,2043,36
47047,Fayette,4,2,17,2043,35
47047,Fayette,4,2,18,2043,17
47049,Fentress,1,1,1,2043,408
47049,Fentress,1,1,2,2043,434
47049,Fentress,1,1,3,2043,463
47049,Fentress,1,1,4,2043,466
47049,Fentress,1,1,5,2043,437
47049,Fentress,1,1,6,2043,435
47049,Fentress,1,1,7,2043,449
47049,Fentress,1,1,8,2043,467
47049,Fentress,1,1,9,2043,507
47049,Fentress,1,1,10,2043,540
47049,Fentress,1,1,11,2043,565
47049,Fentress,1,1,12,2043,577
47049,Fentress,1,1,13,2043,636
47049,Fentress,1,1,14,2043,656
47049,Fentress,1,1,15,2043,645
47049,Fentress,1,1,16,2043,491
47049,Fentress,1,1,17,2043,302
47049,Fentress,1,1,18,2043,219
47049,Fentress,1,2,1,2043,384
47049,Fentress,1,2,2,2043,403
47049,Fentress,1,2,3,2043,473
47049,Fentress,1,2,4,2043,464
47049,Fentress,1,2,5,2043,415
47049,Fentress,1,2,6,2043,410
47049,Fentress,1,2,7,2043,421
47049,Fentress,1,2,8,2043,423
47049,Fentress,1,2,9,2043,438
47049,Fentress,1,2,10,2043,462
47049,Fentress,1,2,11,2043,515
47049,Fentress,1,2,12,2043,607
47049,Fentress,1,2,13,2043,684
47049,Fentress,1,2,14,2043,787
47049,Fentress,1,2,15,2043,764
47049,Fentress,1,2,16,2043,606
47049,Fentress,1,2,17,2043,416
47049,Fentress,1,2,18,2043,413
47049,Fentress,2,1,1,2043,7
47049,Fentress,2,1,2,2043,7
47049,Fentress,2,1,3,2043,5
47049,Fentress,2,1,4,2043,2
47049,Fentress,2,1,5,2043,3
47049,Fentress,2,1,6,2043,4
47049,Fentress,2,1,7,2043,7
47049,Fentress,2,1,8,2043,10
47049,Fentress,2,1,9,2043,11
47049,Fentress,2,1,10,2043,10
47049,Fentress,2,1,11,2043,6
47049,Fentress,2,1,12,2043,1
47049,Fentress,2,1,13,2043,1
47049,Fentress,2,1,14,2043,4
47049,Fentress,2,1,15,2043,1
47049,Fentress,2,1,16,2043,0
47049,Fentress,2,1,17,2043,1
47049,Fentress,2,1,18,2043,0
47049,Fentress,2,2,1,2043,9
47049,Fentress,2,2,2,2043,8
47049,Fentress,2,2,3,2043,7
47049,Fentress,2,2,4,2043,9
47049,Fentress,2,2,5,2043,9
47049,Fentress,2,2,6,2043,7
47049,Fentress,2,2,7,2043,5
47049,Fentress,2,2,8,2043,6
47049,Fentress,2,2,9,2043,7
47049,Fentress,2,2,10,2043,7
47049,Fentress,2,2,11,2043,7
47049,Fentress,2,2,12,2043,8
47049,Fentress,2,2,13,2043,5
47049,Fentress,2,2,14,2043,8
47049,Fentress,2,2,15,2043,2
47049,Fentress,2,2,16,2043,1
47049,Fentress,2,2,17,2043,0
47049,Fentress,2,2,18,2043,0
47049,Fentress,3,1,1,2043,49
47049,Fentress,3,1,2,2043,40
47049,Fentress,3,1,3,2043,37
47049,Fentress,3,1,4,2043,36
47049,Fentress,3,1,5,2043,27
47049,Fentress,3,1,6,2043,17
47049,Fentress,3,1,7,2043,22
47049,Fentress,3,1,8,2043,24
47049,Fentress,3,1,9,2043,23
47049,Fentress,3,1,10,2043,19
47049,Fentress,3,1,11,2043,17
47049,Fentress,3,1,12,2043,22
47049,Fentress,3,1,13,2043,21
47049,Fentress,3,1,14,2043,22
47049,Fentress,3,1,15,2043,6
47049,Fentress,3,1,16,2043,3
47049,Fentress,3,1,17,2043,1
47049,Fentress,3,1,18,2043,1
47049,Fentress,3,2,1,2043,56
47049,Fentress,3,2,2,2043,55
47049,Fentress,3,2,3,2043,52
47049,Fentress,3,2,4,2043,44
47049,Fentress,3,2,5,2043,37
47049,Fentress,3,2,6,2043,28
47049,Fentress,3,2,7,2043,26
47049,Fentress,3,2,8,2043,27
47049,Fentress,3,2,9,2043,29
47049,Fentress,3,2,10,2043,19
47049,Fentress,3,2,11,2043,15
47049,Fentress,3,2,12,2043,14
47049,Fentress,3,2,13,2043,13
47049,Fentress,3,2,14,2043,14
47049,Fentress,3,2,15,2043,16
47049,Fentress,3,2,16,2043,14
47049,Fentress,3,2,17,2043,3
47049,Fentress,3,2,18,2043,4
47049,Fentress,4,1,1,2043,20
47049,Fentress,4,1,2,2043,24
47049,Fentress,4,1,3,2043,5
47049,Fentress,4,1,4,2043,1
47049,Fentress,4,1,5,2043,2
47049,Fentress,4,1,6,2043,3
47049,Fentress,4,1,7,2043,4
47049,Fentress,4,1,8,2043,5
47049,Fentress,4,1,9,2043,8
47049,Fentress,4,1,10,2043,9
47049,Fentress,4,1,11,2043,10
47049,Fentress,4,1,12,2043,15
47049,Fentress,4,1,13,2043,3
47049,Fentress,4,1,14,2043,9
47049,Fentress,4,1,15,2043,9
47049,Fentress,4,1,16,2043,6
47049,Fentress,4,1,17,2043,8
47049,Fentress,4,1,18,2043,7
47049,Fentress,4,2,1,2043,24
47049,Fentress,4,2,2,2043,26
47049,Fentress,4,2,3,2043,23
47049,Fentress,4,2,4,2043,21
47049,Fentress,4,2,5,2043,17
47049,Fentress,4,2,6,2043,13
47049,Fentress,4,2,7,2043,14
47049,Fentress,4,2,8,2043,13
47049,Fentress,4,2,9,2043,13
47049,Fentress,4,2,10,2043,18
47049,Fentress,4,2,11,2043,17
47049,Fentress,4,2,12,2043,17
47049,Fentress,4,2,13,2043,18
47049,Fentress,4,2,14,2043,24
47049,Fentress,4,2,15,2043,21
47049,Fentress,4,2,16,2043,19
47049,Fentress,4,2,17,2043,11
47049,Fentress,4,2,18,2043,13
47051,Franklin,1,1,1,2043,936
47051,Franklin,1,1,2,2043,940
47051,Franklin,1,1,3,2043,1040
47051,Franklin,1,1,4,2043,1285
47051,Franklin,1,1,5,2043,1469
47051,Franklin,1,1,6,2043,1085
47051,Franklin,1,1,7,2043,1103
47051,Franklin,1,1,8,2043,1128
47051,Franklin,1,1,9,2043,1191
47051,Franklin,1,1,10,2043,1160
47051,Franklin,1,1,11,2043,1168
47051,Franklin,1,1,12,2043,1215
47051,Franklin,1,1,13,2043,1245
47051,Franklin,1,1,14,2043,1220
47051,Franklin,1,1,15,2043,1134
47051,Franklin,1,1,16,2043,886
47051,Franklin,1,1,17,2043,605
47051,Franklin,1,1,18,2043,461
47051,Franklin,1,2,1,2043,900
47051,Franklin,1,2,2,2043,941
47051,Franklin,1,2,3,2043,1113
47051,Franklin,1,2,4,2043,1351
47051,Franklin,1,2,5,2043,1507
47051,Franklin,1,2,6,2043,1123
47051,Franklin,1,2,7,2043,1138
47051,Franklin,1,2,8,2043,1145
47051,Franklin,1,2,9,2043,1168
47051,Franklin,1,2,10,2043,1154
47051,Franklin,1,2,11,2043,1155
47051,Franklin,1,2,12,2043,1267
47051,Franklin,1,2,13,2043,1348
47051,Franklin,1,2,14,2043,1358
47051,Franklin,1,2,15,2043,1285
47051,Franklin,1,2,16,2043,1041
47051,Franklin,1,2,17,2043,762
47051,Franklin,1,2,18,2043,809
47051,Franklin,2,1,1,2043,30
47051,Franklin,2,1,2,2043,38
47051,Franklin,2,1,3,2043,42
47051,Franklin,2,1,4,2043,68
47051,Franklin,2,1,5,2043,76
47051,Franklin,2,1,6,2043,65
47051,Franklin,2,1,7,2043,73
47051,Franklin,2,1,8,2043,76
47051,Franklin,2,1,9,2043,83
47051,Franklin,2,1,10,2043,84
47051,Franklin,2,1,11,2043,75
47051,Franklin,2,1,12,2043,78
47051,Franklin,2,1,13,2043,81
47051,Franklin,2,1,14,2043,77
47051,Franklin,2,1,15,2043,67
47051,Franklin,2,1,16,2043,49
47051,Franklin,2,1,17,2043,29
47051,Franklin,2,1,18,2043,13
47051,Franklin,2,2,1,2043,31
47051,Franklin,2,2,2,2043,33
47051,Franklin,2,2,3,2043,32
47051,Franklin,2,2,4,2043,46
47051,Franklin,2,2,5,2043,56
47051,Franklin,2,2,6,2043,32
47051,Franklin,2,2,7,2043,35
47051,Franklin,2,2,8,2043,38
47051,Franklin,2,2,9,2043,49
47051,Franklin,2,2,10,2043,56
47051,Franklin,2,2,11,2043,53
47051,Franklin,2,2,12,2043,55
47051,Franklin,2,2,13,2043,63
47051,Franklin,2,2,14,2043,68
47051,Franklin,2,2,15,2043,63
47051,Franklin,2,2,16,2043,52
47051,Franklin,2,2,17,2043,43
47051,Franklin,2,2,18,2043,54
47051,Franklin,3,1,1,2043,148
47051,Franklin,3,1,2,2043,144
47051,Franklin,3,1,3,2043,138
47051,Franklin,3,1,4,2043,146
47051,Franklin,3,1,5,2043,116
47051,Franklin,3,1,6,2043,94
47051,Franklin,3,1,7,2043,102
47051,Franklin,3,1,8,2043,104
47051,Franklin,3,1,9,2043,94
47051,Franklin,3,1,10,2043,85
47051,Franklin,3,1,11,2043,82
47051,Franklin,3,1,12,2043,81
47051,Franklin,3,1,13,2043,75
47051,Franklin,3,1,14,2043,56
47051,Franklin,3,1,15,2043,41
47051,Franklin,3,1,16,2043,28
47051,Franklin,3,1,17,2043,18
47051,Franklin,3,1,18,2043,20
47051,Franklin,3,2,1,2043,123
47051,Franklin,3,2,2,2043,120
47051,Franklin,3,2,3,2043,115
47051,Franklin,3,2,4,2043,117
47051,Franklin,3,2,5,2043,123
47051,Franklin,3,2,6,2043,93
47051,Franklin,3,2,7,2043,80
47051,Franklin,3,2,8,2043,95
47051,Franklin,3,2,9,2043,103
47051,Franklin,3,2,10,2043,116
47051,Franklin,3,2,11,2043,94
47051,Franklin,3,2,12,2043,77
47051,Franklin,3,2,13,2043,58
47051,Franklin,3,2,14,2043,11
47051,Franklin,3,2,15,2043,1
47051,Franklin,3,2,16,2043,1
47051,Franklin,3,2,17,2043,4
47051,Franklin,3,2,18,2043,14
47051,Franklin,4,1,1,2043,75
47051,Franklin,4,1,2,2043,80
47051,Franklin,4,1,3,2043,87
47051,Franklin,4,1,4,2043,109
47051,Franklin,4,1,5,2043,100
47051,Franklin,4,1,6,2043,84
47051,Franklin,4,1,7,2043,72
47051,Franklin,4,1,8,2043,56
47051,Franklin,4,1,9,2043,48
47051,Franklin,4,1,10,2043,39
47051,Franklin,4,1,11,2043,41
47051,Franklin,4,1,12,2043,45
47051,Franklin,4,1,13,2043,37
47051,Franklin,4,1,14,2043,31
47051,Franklin,4,1,15,2043,26
47051,Franklin,4,1,16,2043,21
47051,Franklin,4,1,17,2043,16
47051,Franklin,4,1,18,2043,25
47051,Franklin,4,2,1,2043,103
47051,Franklin,4,2,2,2043,103
47051,Franklin,4,2,3,2043,98
47051,Franklin,4,2,4,2043,109
47051,Franklin,4,2,5,2043,116
47051,Franklin,4,2,6,2043,72
47051,Franklin,4,2,7,2043,55
47051,Franklin,4,2,8,2043,49
47051,Franklin,4,2,9,2043,47
47051,Franklin,4,2,10,2043,43
47051,Franklin,4,2,11,2043,39
47051,Franklin,4,2,12,2043,36
47051,Franklin,4,2,13,2043,33
47051,Franklin,4,2,14,2043,35
47051,Franklin,4,2,15,2043,40
47051,Franklin,4,2,16,2043,36
47051,Franklin,4,2,17,2043,37
47051,Franklin,4,2,18,2043,47
47053,Gibson,1,1,1,2043,1174
47053,Gibson,1,1,2,2043,1302
47053,Gibson,1,1,3,2043,1431
47053,Gibson,1,1,4,2043,1367
47053,Gibson,1,1,5,2043,1178
47053,Gibson,1,1,6,2043,1149
47053,Gibson,1,1,7,2043,1192
47053,Gibson,1,1,8,2043,1244
47053,Gibson,1,1,9,2043,1274
47053,Gibson,1,1,10,2043,1258
47053,Gibson,1,1,11,2043,1246
47053,Gibson,1,1,12,2043,1219
47053,Gibson,1,1,13,2043,1171
47053,Gibson,1,1,14,2043,1093
47053,Gibson,1,1,15,2043,948
47053,Gibson,1,1,16,2043,715
47053,Gibson,1,1,17,2043,462
47053,Gibson,1,1,18,2043,374
47053,Gibson,1,2,1,2043,1117
47053,Gibson,1,2,2,2043,1191
47053,Gibson,1,2,3,2043,1346
47053,Gibson,1,2,4,2043,1268
47053,Gibson,1,2,5,2043,1091
47053,Gibson,1,2,6,2043,1188
47053,Gibson,1,2,7,2043,1312
47053,Gibson,1,2,8,2043,1339
47053,Gibson,1,2,9,2043,1344
47053,Gibson,1,2,10,2043,1289
47053,Gibson,1,2,11,2043,1243
47053,Gibson,1,2,12,2043,1257
47053,Gibson,1,2,13,2043,1210
47053,Gibson,1,2,14,2043,1150
47053,Gibson,1,2,15,2043,1068
47053,Gibson,1,2,16,2043,864
47053,Gibson,1,2,17,2043,642
47053,Gibson,1,2,18,2043,699
47053,Gibson,2,1,1,2043,259
47053,Gibson,2,1,2,2043,263
47053,Gibson,2,1,3,2043,264
47053,Gibson,2,1,4,2043,249
47053,Gibson,2,1,5,2043,251
47053,Gibson,2,1,6,2043,246
47053,Gibson,2,1,7,2043,241
47053,Gibson,2,1,8,2043,245
47053,Gibson,2,1,9,2043,252
47053,Gibson,2,1,10,2043,240
47053,Gibson,2,1,11,2043,230
47053,Gibson,2,1,12,2043,230
47053,Gibson,2,1,13,2043,227
47053,Gibson,2,1,14,2043,194
47053,Gibson,2,1,15,2043,147
47053,Gibson,2,1,16,2043,102
47053,Gibson,2,1,17,2043,65
47053,Gibson,2,1,18,2043,59
47053,Gibson,2,2,1,2043,223
47053,Gibson,2,2,2,2043,225
47053,Gibson,2,2,3,2043,241
47053,Gibson,2,2,4,2043,230
47053,Gibson,2,2,5,2043,232
47053,Gibson,2,2,6,2043,228
47053,Gibson,2,2,7,2043,243
47053,Gibson,2,2,8,2043,254
47053,Gibson,2,2,9,2043,251
47053,Gibson,2,2,10,2043,236
47053,Gibson,2,2,11,2043,241
47053,Gibson,2,2,12,2043,245
47053,Gibson,2,2,13,2043,237
47053,Gibson,2,2,14,2043,214
47053,Gibson,2,2,15,2043,196
47053,Gibson,2,2,16,2043,171
47053,Gibson,2,2,17,2043,115
47053,Gibson,2,2,18,2043,139
47053,Gibson,3,1,1,2043,190
47053,Gibson,3,1,2,2043,167
47053,Gibson,3,1,3,2043,152
47053,Gibson,3,1,4,2043,141
47053,Gibson,3,1,5,2043,101
47053,Gibson,3,1,6,2043,97
47053,Gibson,3,1,7,2043,89
47053,Gibson,3,1,8,2043,91
47053,Gibson,3,1,9,2043,86
47053,Gibson,3,1,10,2043,76
47053,Gibson,3,1,11,2043,62
47053,Gibson,3,1,12,2043,60
47053,Gibson,3,1,13,2043,61
47053,Gibson,3,1,14,2043,54
47053,Gibson,3,1,15,2043,43
47053,Gibson,3,1,16,2043,27
47053,Gibson,3,1,17,2043,17
47053,Gibson,3,1,18,2043,17
47053,Gibson,3,2,1,2043,197
47053,Gibson,3,2,2,2043,181
47053,Gibson,3,2,3,2043,179
47053,Gibson,3,2,4,2043,164
47053,Gibson,3,2,5,2043,142
47053,Gibson,3,2,6,2043,117
47053,Gibson,3,2,7,2043,96
47053,Gibson,3,2,8,2043,103
47053,Gibson,3,2,9,2043,107
47053,Gibson,3,2,10,2043,100
47053,Gibson,3,2,11,2043,78
47053,Gibson,3,2,12,2043,64
47053,Gibson,3,2,13,2043,54
47053,Gibson,3,2,14,2043,46
47053,Gibson,3,2,15,2043,37
47053,Gibson,3,2,16,2043,24
47053,Gibson,3,2,17,2043,16
47053,Gibson,3,2,18,2043,23
47053,Gibson,4,1,1,2043,112
47053,Gibson,4,1,2,2043,104
47053,Gibson,4,1,3,2043,103
47053,Gibson,4,1,4,2043,108
47053,Gibson,4,1,5,2043,86
47053,Gibson,4,1,6,2043,82
47053,Gibson,4,1,7,2043,93
47053,Gibson,4,1,8,2043,88
47053,Gibson,4,1,9,2043,74
47053,Gibson,4,1,10,2043,62
47053,Gibson,4,1,11,2043,55
47053,Gibson,4,1,12,2043,46
47053,Gibson,4,1,13,2043,51
47053,Gibson,4,1,14,2043,47
47053,Gibson,4,1,15,2043,33
47053,Gibson,4,1,16,2043,24
47053,Gibson,4,1,17,2043,17
47053,Gibson,4,1,18,2043,18
47053,Gibson,4,2,1,2043,164
47053,Gibson,4,2,2,2043,178
47053,Gibson,4,2,3,2043,172
47053,Gibson,4,2,4,2043,129
47053,Gibson,4,2,5,2043,92
47053,Gibson,4,2,6,2043,84
47053,Gibson,4,2,7,2043,84
47053,Gibson,4,2,8,2043,78
47053,Gibson,4,2,9,2043,70
47053,Gibson,4,2,10,2043,54
47053,Gibson,4,2,11,2043,44
47053,Gibson,4,2,12,2043,32
47053,Gibson,4,2,13,2043,26
47053,Gibson,4,2,14,2043,5
47053,Gibson,4,2,15,2043,5
47053,Gibson,4,2,16,2043,7
47053,Gibson,4,2,17,2043,13
47053,Gibson,4,2,18,2043,10
47055,Giles,1,1,1,2043,622
47055,Giles,1,1,2,2043,630
47055,Giles,1,1,3,2043,686
47055,Giles,1,1,4,2043,692
47055,Giles,1,1,5,2043,678
47055,Giles,1,1,6,2043,655
47055,Giles,1,1,7,2043,669
47055,Giles,1,1,8,2043,675
47055,Giles,1,1,9,2043,714
47055,Giles,1,1,10,2043,730
47055,Giles,1,1,11,2043,786
47055,Giles,1,1,12,2043,837
47055,Giles,1,1,13,2043,814
47055,Giles,1,1,14,2043,786
47055,Giles,1,1,15,2043,718
47055,Giles,1,1,16,2043,545
47055,Giles,1,1,17,2043,369
47055,Giles,1,1,18,2043,298
47055,Giles,1,2,1,2043,605
47055,Giles,1,2,2,2043,626
47055,Giles,1,2,3,2043,745
47055,Giles,1,2,4,2043,788
47055,Giles,1,2,5,2043,747
47055,Giles,1,2,6,2043,717
47055,Giles,1,2,7,2043,743
47055,Giles,1,2,8,2043,731
47055,Giles,1,2,9,2043,736
47055,Giles,1,2,10,2043,731
47055,Giles,1,2,11,2043,768
47055,Giles,1,2,12,2043,832
47055,Giles,1,2,13,2043,840
47055,Giles,1,2,14,2043,846
47055,Giles,1,2,15,2043,811
47055,Giles,1,2,16,2043,670
47055,Giles,1,2,17,2043,500
47055,Giles,1,2,18,2043,615
47055,Giles,2,1,1,2043,60
47055,Giles,2,1,2,2043,59
47055,Giles,2,1,3,2043,59
47055,Giles,2,1,4,2043,61
47055,Giles,2,1,5,2043,77
47055,Giles,2,1,6,2043,67
47055,Giles,2,1,7,2043,62
47055,Giles,2,1,8,2043,63
47055,Giles,2,1,9,2043,72
47055,Giles,2,1,10,2043,71
47055,Giles,2,1,11,2043,79
47055,Giles,2,1,12,2043,88
47055,Giles,2,1,13,2043,94
47055,Giles,2,1,14,2043,97
47055,Giles,2,1,15,2043,82
47055,Giles,2,1,16,2043,66
47055,Giles,2,1,17,2043,35
47055,Giles,2,1,18,2043,22
47055,Giles,2,2,1,2043,68
47055,Giles,2,2,2,2043,70
47055,Giles,2,2,3,2043,70
47055,Giles,2,2,4,2043,77
47055,Giles,2,2,5,2043,83
